Act Title,Act No,Act Year,Act Link,full_text,is_repealed
"ভোটার তালিকা (সংশোধন) আইন, ২০২০",২,২০২০,http://bdlaws.minlaw.gov.bd/act-1307.html,http://bdlaws.minlaw.gov.bd/act-print-1307.html,False
"বাংলাদেশ ক্রীড়া শিক্ষা প্রতিষ্ঠান আইন, ২০২০",৩,২০২০,http://bdlaws.minlaw.gov.bd/act-1298.html,http://bdlaws.minlaw.gov.bd/act-print-1298.html,False
"স্বায়ত্তশাসিত, আধা-স্বায়ত্তশাসিত, সংবিধিবদ্ধ সরকারি কর্তৃপক্ষ, পাবলিক নন-ফাইন্যানশিয়াল কর্পোরেশনসহ স্ব-শাসিত সংস্থাসমূহের তহবিলের উদ্বৃত্ত অর্থ সরকারি কোষাগারে জমা প্রদান আইন, ২০২০",৪,২০২০,http://bdlaws.minlaw.gov.bd/act-1299.html,http://bdlaws.minlaw.gov.bd/act-print-1299.html,False
"বাংলাদেশ সড়ক পরিবহণ কর্পোরেশন আইন, ২০২০",৫,২০২০,http://bdlaws.minlaw.gov.bd/act-1300.html,http://bdlaws.minlaw.gov.bd/act-print-1300.html,False
"বাংলাদেশ বাতিঘর আইন, ২০২০",৬,২০২০,http://bdlaws.minlaw.gov.bd/act-1301.html,http://bdlaws.minlaw.gov.bd/act-print-1301.html,False
"কোম্পানী (সংশোধন) আইন, ২০২০",৭,২০২০,http://bdlaws.minlaw.gov.bd/act-1308.html,http://bdlaws.minlaw.gov.bd/act-print-1308.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০২০",৮,২০২০,http://bdlaws.minlaw.gov.bd/act-1302.html,http://bdlaws.minlaw.gov.bd/act-print-1302.html,False
"অর্থ আইন, ২০২০",৯,২০২০,http://bdlaws.minlaw.gov.bd/act-1303.html,http://bdlaws.minlaw.gov.bd/act-print-1303.html,False
"নির্দিষ্টকরণ আইন, ২০২০",১০,২০২০,http://bdlaws.minlaw.gov.bd/act-1304.html,http://bdlaws.minlaw.gov.bd/act-print-1304.html,False
"আদালত কর্তৃক তথ্য-প্রযুক্তি ব্যবহার আইন, ২০২০",১১,২০২০,http://bdlaws.minlaw.gov.bd/act-1305.html,http://bdlaws.minlaw.gov.bd/act-print-1305.html,False
"Bangladesh Bank (Amendment) Act, 2020",১২,২০২০,http://bdlaws.minlaw.gov.bd/act-1309.html,http://bdlaws.minlaw.gov.bd/act-print-1309.html,False
"গাজীপুর উন্নয়ন কর্তৃপক্ষ আইন, ২০২০",১৩,২০২০,http://bdlaws.minlaw.gov.bd/act-1323.html,http://bdlaws.minlaw.gov.bd/act-print-1323.html,False
"বাংলাদেশ প্রকৌশল গবেষণা কাউন্সিল আইন, ২০২০",১৪,২০২০,http://bdlaws.minlaw.gov.bd/act-1327.html,http://bdlaws.minlaw.gov.bd/act-print-1327.html,False
"বাংলাদেশ রেফারেন্স ইনস্টিটিউট ফর কেমিক্যাল মেজারমেন্টস্ আইন, ২০২০",১৫,২০২০,http://bdlaws.minlaw.gov.bd/act-1331.html,http://bdlaws.minlaw.gov.bd/act-print-1331.html,False
"চাঁদপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২০",১৬,২০২০,http://bdlaws.minlaw.gov.bd/act-1333.html,http://bdlaws.minlaw.gov.bd/act-print-1333.html,False
"[কিশোরগঞ্জ বিশ্ববিদ্যালয়] আইন, ২০২০",১৭,২০২০,http://bdlaws.minlaw.gov.bd/act-1339.html,http://bdlaws.minlaw.gov.bd/act-print-1339.html,False
"হবিগঞ্জ কৃষি বিশ্ববিদ্যালয় আইন, ২০২০",১৮,২০২০,http://bdlaws.minlaw.gov.bd/act-1341.html,http://bdlaws.minlaw.gov.bd/act-print-1341.html,False
"সামুদ্রিক মৎস্য (Marine Fisheries) আইন, ২০২০",১৯,২০২০,http://bdlaws.minlaw.gov.bd/act-1347.html,http://bdlaws.minlaw.gov.bd/act-print-1347.html,False
"মৎস্য ও মৎস্যপণ্য (পরিদর্শন ও মান নিয়ন্ত্রণ) আইন, ২০২০",২০,২০২০,http://bdlaws.minlaw.gov.bd/act-1348.html,http://bdlaws.minlaw.gov.bd/act-print-1348.html,False
"আকাশপথে পরিবহণ (মন্ট্রিল কনভেনশন) আইন, ২০২০",২১,২০২০,http://bdlaws.minlaw.gov.bd/act-1349.html,http://bdlaws.minlaw.gov.bd/act-print-1349.html,False
"নারী ও শিশু নির্যাতন দমন (সংশোধন) আইন, ২০২০",২২,২০২০,http://bdlaws.minlaw.gov.bd/act-1351.html,http://bdlaws.minlaw.gov.bd/act-print-1351.html,False
"সুনামগঞ্জ বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয় আইন, ২০২০",২৩,২০২০,http://bdlaws.minlaw.gov.bd/act-1350.html,http://bdlaws.minlaw.gov.bd/act-print-1350.html,False
"কোম্পানী (দ্বিতীয় সংশোধন) আইন, ২০২০",২৪,২০২০,http://bdlaws.minlaw.gov.bd/act-1353.html,http://bdlaws.minlaw.gov.bd/act-print-1353.html,False
"বাংলাদেশ এনার্জি রেগুলেটরি কমিশন (সংশোধন) আইন, ২০২০",২৫,২০২০,http://bdlaws.minlaw.gov.bd/act-1354.html,http://bdlaws.minlaw.gov.bd/act-print-1354.html,False
"মাদকদ্রব্য নিয়ন্ত্রণ (সংশোধন) আইন, ২০২০",২৬,২০২০,http://bdlaws.minlaw.gov.bd/act-1355.html,http://bdlaws.minlaw.gov.bd/act-print-1355.html,False
"বাংলাদেশ মাদ্রাসা শিক্ষা বোর্ড আইন, ২০২০",২৭,২০২০,http://bdlaws.minlaw.gov.bd/act-1352.html,http://bdlaws.minlaw.gov.bd/act-print-1352.html,False
"Intermediate and Secondary Education (Amendment) Act, 2021",০১,২০২১,http://bdlaws.minlaw.gov.bd/act-1366.html,http://bdlaws.minlaw.gov.bd/act-print-1366.html,False
"বাংলাদেশ কারিগরি শিক্ষা বোর্ড (সংশোধন) আইন, ২০২১",০২,২০২১,http://bdlaws.minlaw.gov.bd/act-1367.html,http://bdlaws.minlaw.gov.bd/act-print-1367.html,False
"বাংলাদেশ মাদ্রাসা শিক্ষাবোর্ড (সংশোধন) আইন, ২০২১",০৩,২০২১,http://bdlaws.minlaw.gov.bd/act-1368.html,http://bdlaws.minlaw.gov.bd/act-print-1368.html,False
"বাংলাদেশ ট্রাভেল এজেন্সি (নিবন্ধন ও নিয়ন্ত্রণ) (সংশোধন) আইন, ২০২১",০৪,২০২১,http://bdlaws.minlaw.gov.bd/act-1369.html,http://bdlaws.minlaw.gov.bd/act-print-1369.html,False
"The Civil Courts (Amendment) Act, 2021",০৫,২০২১,http://bdlaws.minlaw.gov.bd/act-1370.html,http://bdlaws.minlaw.gov.bd/act-print-1370.html,False
"খুলনা মেডিক্যাল বিশ্ববিদ্যালয়, আইন, ২০২১",০৬,২০২১,http://bdlaws.minlaw.gov.bd/act-1371.html,http://bdlaws.minlaw.gov.bd/act-print-1371.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০২১",০৭,২০২১,http://bdlaws.minlaw.gov.bd/act-1372.html,http://bdlaws.minlaw.gov.bd/act-print-1372.html,False
"আয়োডিনযুক্ত লবণ আইন, ২০২১",০৮,২০২১,http://bdlaws.minlaw.gov.bd/act-1373.html,http://bdlaws.minlaw.gov.bd/act-print-1373.html,False
"হজ ও ওমরাহ ব্যবস্থাপনা আইন, ২০২১",০৯,২০২১,http://bdlaws.minlaw.gov.bd/act-1374.html,http://bdlaws.minlaw.gov.bd/act-print-1374.html,False
"শিশু দিবাযত্ন কেন্দ্র আইন, ২০২১",১০,২০২১,http://bdlaws.minlaw.gov.bd/act-1375.html,http://bdlaws.minlaw.gov.bd/act-print-1375.html,False
"অর্থ আইন, ২০২১",১১,২০২১,http://bdlaws.minlaw.gov.bd/act-1376.html,http://bdlaws.minlaw.gov.bd/act-print-1376.html,False
"নির্দিষ্টকরণ আইন, ২০২১",১২,২০২১,http://bdlaws.minlaw.gov.bd/act-1377.html,http://bdlaws.minlaw.gov.bd/act-print-1377.html,False
"বাংলাদেশ চলচ্চিত্র শিল্পী কল্যাণ ট্রাস্ট আইন, ২০২১",১৩,২০২১,http://bdlaws.minlaw.gov.bd/act-1378.html,http://bdlaws.minlaw.gov.bd/act-print-1378.html,False
"জাতীয় সংসদের নির্বাচনি এলাকার সীমানা নির্ধারণ আইন, ২০২১",১৪,২০২১,http://bdlaws.minlaw.gov.bd/act-1379.html,http://bdlaws.minlaw.gov.bd/act-print-1379.html,False
"গান্ধী আশ্রম (ট্রাস্টি বোর্ড) আইন, ২০২১",১৫,২০২১,http://bdlaws.minlaw.gov.bd/act-1380.html,http://bdlaws.minlaw.gov.bd/act-print-1380.html,False
"Bangladesh Legal Practitioners and Bar Council (Amendment) Act, 2021",১৬,২০২১,http://bdlaws.minlaw.gov.bd/act-1381.html,http://bdlaws.minlaw.gov.bd/act-print-1381.html,False
"Medical Colleges (Governing Bodies) (Repeal) Act, 2021",১৭,২০২১,http://bdlaws.minlaw.gov.bd/act-1382.html,http://bdlaws.minlaw.gov.bd/act-print-1382.html,False
"Medical Degrees (Repeal) Act, 2021",১৮,২০২১,http://bdlaws.minlaw.gov.bd/act-1383.html,http://bdlaws.minlaw.gov.bd/act-print-1383.html,False
"বাংলাদেশ শিশু হাসপাতাল ও ইনস্টিটিউট আইন, ২০২১",১৯,২০২১,http://bdlaws.minlaw.gov.bd/act-1384.html,http://bdlaws.minlaw.gov.bd/act-print-1384.html,False
"কুড়িগ্রাম কৃষি বিশ্ববিদ্যালয় আইন,   ২০২১",২০,২০২১,http://bdlaws.minlaw.gov.bd/act-1385.html,http://bdlaws.minlaw.gov.bd/act-print-1385.html,False
"বাংলাদেশ জাতীয় আরকাইভস আইন, ২০২১",২১,২০২১,http://bdlaws.minlaw.gov.bd/act-1386.html,http://bdlaws.minlaw.gov.bd/act-print-1386.html,False
"বিদ্যুৎ ও জ্বালানীর  দ্রুত সরবরাহ বৃদ্ধি (বিশেষ বিধান) (সংশোধন) আইন, ২০২১",২২,২০২১,http://bdlaws.minlaw.gov.bd/act-1387.html,http://bdlaws.minlaw.gov.bd/act-print-1387.html,False
"বিরোধীদলের নেতা এবং উপনেতা (পারিতোষিক ও বিশেষাধিকার) আইন, ২০২১",২৩,২০২১,http://bdlaws.minlaw.gov.bd/act-1388.html,http://bdlaws.minlaw.gov.bd/act-print-1388.html,False
"বিশেষ নিরাপত্তা বাহিনী (Special Security Force) আইন, ২০২১",২৪,২০২১,http://bdlaws.minlaw.gov.bd/act-1389.html,http://bdlaws.minlaw.gov.bd/act-print-1389.html,False
"Bangladesh House Building Finance Corporation (Amendment) Act,  2021",২৫,২০২১,http://bdlaws.minlaw.gov.bd/act-1390.html,http://bdlaws.minlaw.gov.bd/act-print-1390.html,False
"বাংলাদেশ ট্যুর অপারেটর ও ট্যুর গাইড (নিবন্ধন ও পরিচালনা) আইন, ২০২১",২৬,২০২১,http://bdlaws.minlaw.gov.bd/act-1391.html,http://bdlaws.minlaw.gov.bd/act-print-1391.html,False
"ব্যাংকার বহি সাক্ষ্য আইন, ২০২১",২৭,২০২১,http://bdlaws.minlaw.gov.bd/act-1392.html,http://bdlaws.minlaw.gov.bd/act-print-1392.html,False
"মহাসড়ক আইন, ২০২১",২৮,২০২১,http://bdlaws.minlaw.gov.bd/act-1393.html,http://bdlaws.minlaw.gov.bd/act-print-1393.html,False
"Territorial Waters and Maritime Zones (Amendment) Act, 2021",২৯,২০২১,http://bdlaws.minlaw.gov.bd/act-1394.html,http://bdlaws.minlaw.gov.bd/act-print-1394.html,False
"বাংলাদেশ সুপ্রীম কোর্টের বিচারক (পারিতোষিক ও বিশেষাধিকার) আইন, ২০২১",৩০,২০২১,http://bdlaws.minlaw.gov.bd/act-1395.html,http://bdlaws.minlaw.gov.bd/act-print-1395.html,False
"বাংলাদেশ সুপ্রীম কোর্টের বিচারক (ভ্রমণ ভাতা) আইন, ২০২১",৩১,২০২১,http://bdlaws.minlaw.gov.bd/act-1396.html,http://bdlaws.minlaw.gov.bd/act-print-1396.html,False
"প্রধান নির্বাচন কমিশনার ও অন্যান্য নির্বাচন কমিশনার নিয়োগ আইন, ২০২২",০১,২০২২,http://bdlaws.minlaw.gov.bd/act-1397.html,http://bdlaws.minlaw.gov.bd/act-print-1397.html,False
"[পিরোজপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়]  আইন, ২০২২",০২,২০২২,http://bdlaws.minlaw.gov.bd/act-1398.html,http://bdlaws.minlaw.gov.bd/act-print-1398.html,False
"বাংলাদেশ জাতীয় জাদুঘর আইন, ২০২২",০৩,২০২২,http://bdlaws.minlaw.gov.bd/act-1399.html,http://bdlaws.minlaw.gov.bd/act-print-1399.html,False
"স্থানীয় সরকার (পৌরসভা) (সংশোধন) আইন, ২০২২",০৪,২০২২,http://bdlaws.minlaw.gov.bd/act-1400.html,http://bdlaws.minlaw.gov.bd/act-print-1400.html,False
"[বাংলাদেশ পেটেন্ট আইন, ২০২২ [রহিত]",০৫,২০২২,http://bdlaws.minlaw.gov.bd/act-1401.html,http://bdlaws.minlaw.gov.bd/act-print-1401.html,True
"বয়লার আইন, ২০২২",০৬,২০২২,http://bdlaws.minlaw.gov.bd/act-1402.html,http://bdlaws.minlaw.gov.bd/act-print-1402.html,False
"মোংলা বন্দর কর্তৃপক্ষ আইন, ২০২২",০৭,২০২২,http://bdlaws.minlaw.gov.bd/act-1403.html,http://bdlaws.minlaw.gov.bd/act-print-1403.html,False
"চট্টগ্রাম বন্দর কর্তৃপক্ষ আইন, ২০২২",০৮,২০২২,http://bdlaws.minlaw.gov.bd/act-1404.html,http://bdlaws.minlaw.gov.bd/act-print-1404.html,False
"বাণিজ্য সংগঠন আইন, ২০২২",০৯,২০২২,http://bdlaws.minlaw.gov.bd/act-1405.html,http://bdlaws.minlaw.gov.bd/act-print-1405.html,False
"জেলা পরিষদ (সংশোধন) আইন, ২০২২",১০,২০২২,http://bdlaws.minlaw.gov.bd/act-1406.html,http://bdlaws.minlaw.gov.bd/act-print-1406.html,False
"Bangladesh Parjatan Corporation (Amendment) Act, 2022",১১,২০২২,http://bdlaws.minlaw.gov.bd/act-1407.html,http://bdlaws.minlaw.gov.bd/act-print-1407.html,False
"নির্দিষ্টকরণ (সম্পূরক) আইন, ২০২২",১২,২০২২,http://bdlaws.minlaw.gov.bd/act-1408.html,http://bdlaws.minlaw.gov.bd/act-print-1408.html,False
"অর্থ আইন, ২০২২",১৩,২০২২,http://bdlaws.minlaw.gov.bd/act-1409.html,http://bdlaws.minlaw.gov.bd/act-print-1409.html,False
"নির্দিষ্টকরণ আইন, ২০২২",১৪,২০২২,http://bdlaws.minlaw.gov.bd/act-1410.html,http://bdlaws.minlaw.gov.bd/act-print-1410.html,False
"জাতীয় মুক্তিযোদ্ধা কাউন্সিল আইন, ২০২২‌",১৫,২০২২,http://bdlaws.minlaw.gov.bd/act-1411.html,http://bdlaws.minlaw.gov.bd/act-print-1411.html,False
"বেসরকারি মেডিকেল কলেজ ও ডেন্টাল কলেজ আইন, ২০২২",১৬,২০২২,http://bdlaws.minlaw.gov.bd/act-1412.html,http://bdlaws.minlaw.gov.bd/act-print-1412.html,False
